id	name	wiki_title	description	wiki_url
DOID:5099	ung thư tai giữa		Không tìm thấy mô tả.	
DOID:5408	Bệnh Paget xương	Paget's disease of bone	Bệnh Paget xương (thường được gọi là bệnh Paget hoặc viêm xương biến dạng) là một tình trạng liên quan đến việc tái cấu trúc tế bào và biến dạng của một hoặc nhiều xương. Các xương bị ảnh hưởng có dấu hiệu rối loạn điều hòa quá trình tái tạo xương ở cấp độ vi mô, đặc biệt là tình trạng gãy xương quá mức và sau đó là quá trình hình thành xương mới vô tổ chức. Những thay đổi về cấu trúc này khiến xương yếu đi, có thể dẫn đến biến dạng, đau, gãy xương hoặc viêm khớp ở các khớp liên quan. Nguyên nhân chính xác vẫn chưa được biết, mặc dù các lý thuyết hàng đầu cho thấy cả yếu tố di truyền và yếu tố mắc phải (xem Nguyên nhân). Bệnh Paget có thể ảnh hưởng đến bất kỳ một hoặc nhiều xương của cơ thể (phổ biến nhất là xương chậu, xương chày, xương đùi, đốt sống thắt lưng và hộp sọ), nhưng không bao giờ ảnh hưởng đến toàn bộ bộ xương và không lan từ xương này sang xương khác. Hiếm khi xương bị ảnh hưởng bởi bệnh Paget có thể chuyển thành ung thư xương ác tính. Vì căn bệnh này thường ảnh hưởng đến mỗi người một cách khác nhau nên các phương pháp điều trị bệnh Paget có thể khác nhau. Mặc dù không có cách chữa khỏi bệnh Paget nhưng thuốc (bisphosphonates và calcitonin) có thể giúp kiểm soát chứng rối loạn và giảm đau cũng như các triệu chứng khác. Thuốc thường thành công trong việc kiểm soát rối loạn, đặc biệt khi được sử dụng trước khi các biến chứng bắt đầu. Bệnh Paget ảnh hưởng từ 1,5 đến 8,0% dân số và phổ biến nhất ở những người gốc Anh, tiếp theo là Bắc Âu và Bắc Mỹ. Nó chủ yếu được chẩn đoán ở người lớn tuổi và hiếm gặp ở những người dưới 55 tuổi. Đàn ông thường bị ảnh hưởng nhiều hơn phụ nữ (3:2). Căn bệnh này được đặt theo tên của bác sĩ phẫu thuật người Anh Sir James Paget, người đã mô tả nó vào năm 1877.	https://en.wikipedia.org/wiki/Paget%27s_disease_of_bone
DOID:5419	tâm thần phân liệt	Schizophrenia	Tâm thần phân liệt là một rối loạn tâm thần có đặc điểm khác nhau là ảo giác (thường là nghe thấy giọng nói), ảo tưởng, suy nghĩ hoặc hành vi vô tổ chức và cảm xúc không phù hợp hoặc phẳng lặng. Các triệu chứng phát triển dần dần và thường bắt đầu ở tuổi trưởng thành trẻ. Không có xét nghiệm chẩn đoán khách quan; chẩn đoán dựa trên hành vi được quan sát, tiền sử tâm thần bao gồm những trải nghiệm được báo cáo của người đó và báo cáo của những người khác quen thuộc với người đó. Để chẩn đoán chính thức, các triệu chứng được mô tả phải tồn tại ít nhất sáu tháng (theo DSM-5) hoặc một tháng (theo ICD-11). Nhiều người bị tâm thần phân liệt có các rối loạn tâm thần khác, đặc biệt là rối loạn tâm trạng, lo lắng và sử dụng chất kích thích cũng như rối loạn ám ảnh cưỡng chế (OCD). Tỷ lệ mắc bệnh tâm thần phân liệt suốt đời là khoảng 0,3% đến 0,7%. Năm 2017, ước tính có khoảng 1,1 triệu ca mắc mới và đến năm 2022, tổng số ca mắc bệnh trên toàn cầu là 24 triệu. Nam giới thường bị ảnh hưởng nhiều hơn và trung bình khởi phát sớm hơn nữ giới. Nguyên nhân gây tâm thần phân liệt có thể bao gồm các yếu tố di truyền và môi trường. Yếu tố di truyền bao gồm nhiều biến thể di truyền phổ biến và hiếm gặp. Các yếu tố môi trường có thể xảy ra bao gồm việc lớn lên ở thành phố, nghịch cảnh thời thơ ấu, sử dụng cần sa trong thời niên thiếu, nhiễm trùng, tuổi của cha hoặc mẹ và dinh dưỡng kém khi mang thai. Khoảng một nửa số người được chẩn đoán mắc bệnh tâm thần phân liệt sẽ có sự cải thiện rõ rệt về lâu dài mà không bị tái phát thêm nữa và một tỷ lệ nhỏ trong số này sẽ hồi phục hoàn toàn. Nửa còn lại sẽ bị suy yếu suốt đời. Trong trường hợp nghiêm trọng, mọi người có thể phải nhập viện. Các vấn đề xã hội như thất nghiệp dài hạn, nghèo đói, vô gia cư, bóc lột và trở thành nạn nhân thường có liên quan đến bệnh tâm thần phân liệt. So với dân số nói chung, những người mắc bệnh tâm thần phân liệt có tỷ lệ tự tử cao hơn (khoảng 5%) và gặp nhiều vấn đề về sức khỏe thể chất hơn, dẫn đến tuổi thọ trung bình giảm từ 20 đến 28 năm. Năm 2015, ước tính có khoảng 17.000 ca tử vong có liên quan đến bệnh tâm thần phân liệt. Phương pháp điều trị chính là dùng thuốc chống loạn thần, bao gồm olanzapine và risperidone, cùng với tư vấn, đào tạo nghề và phục hồi chức năng xã hội. Có tới một phần ba số người không đáp ứng với thuốc chống loạn thần ban đầu, trong trường hợp đó clozapine được cung cấp.  Hầu hết các thuốc chống loạn thần đều cải thiện các triệu chứng tâm thần phân liệt, trong đó clozapine có hiệu quả tổng thể cao nhất; tác dụng phụ khác nhau đáng kể và hướng dẫn lựa chọn điều trị. Trong những tình huống mà bác sĩ đánh giá rằng có nguy cơ gây tổn hại cho bản thân hoặc người khác, họ có thể áp dụng lệnh nhập viện không tự nguyện trong thời gian ngắn. Việc nhập viện dài hạn được áp dụng cho một số ít người bị tâm thần phân liệt nặng. Ở một số quốc gia nơi các dịch vụ hỗ trợ bị hạn chế hoặc không có sẵn, việc nằm viện dài hạn phổ biến hơn.	https://en.wikipedia.org/wiki/Schizophrenia
DOID:5559	ung thư trung thất		Không tìm thấy mô tả.	
DOID:5612	ung thư cột sống	Spinal tumor	Các khối u cột sống là những khối u nằm ở cột sống hoặc tủy sống. Có ba loại khối u cột sống chính được phân loại dựa trên vị trí của chúng: ngoài màng cứng và trong màng cứng (trong màng cứng-trong màng cứng và trong màng cứng-ngoài màng cứng). Các khối u ngoài màng cứng nằm bên ngoài màng cứng và thường di căn nhất. Các khối u trong màng cứng nằm bên trong màng cứng và được chia thành các khối u trong màng cứng và ngoài màng cứng. Các khối u trong màng cứng-trong tủy sống nằm trong màng cứng và nhu mô tủy sống, trong khi các khối u trong màng cứng-ngoài tủy nằm trong màng cứng nhưng bên ngoài nhu mô tủy sống. Triệu chứng phổ biến nhất của u cột sống là đau lưng về đêm. Các triệu chứng phổ biến khác bao gồm yếu cơ, mất cảm giác và đi lại khó khăn. Mất kiểm soát ruột và bàng quang có thể xảy ra trong giai đoạn sau của bệnh. Nguyên nhân của khối u cột sống là không rõ. Hầu hết các khối u ngoài màng cứng thường di căn từ ung thư vú, tuyến tiền liệt, phổi và thận. Có nhiều yếu tố di truyền liên quan đến khối u trong màng cứng, phổ biến nhất là bệnh u xơ thần kinh 1 (NF1), bệnh u xơ thần kinh 2 (NF2) và hội chứng Von Hippel–Lindau (VHL). Loại u trong màng cứng-ngoài tủy phổ biến nhất là u màng não và u vỏ thần kinh. Loại khối u trong màng cứng-trong tủy phổ biến nhất là u màng não thất và u tế bào hình sao. Chẩn đoán bao gồm đánh giá y tế đầy đủ, sau đó là chụp ảnh bằng CT hoặc MRI. Sinh thiết có thể được thực hiện trong một số trường hợp nhất định để phân loại tổn thương nếu chẩn đoán không chắc chắn. Điều trị thường bao gồm sự kết hợp của phẫu thuật, xạ trị và hóa trị. Quan sát bằng hình ảnh tiếp theo có thể là một lựa chọn cho các tổn thương nhỏ, lành tính. Steroid cũng có thể được dùng trước khi phẫu thuật trong trường hợp dây rốn bị chèn ép đáng kể. Kết quả phụ thuộc vào một số yếu tố bao gồm khối u lành tính hay ác tính, nguyên phát hay di căn và vị trí của khối u. Điều trị thường mang tính tạm thời đối với phần lớn các khối u di căn.	https://en.wikipedia.org/wiki/Spinal_tumor
DOID:585	bệnh sỏi thận	Kidney stone disease	"Bệnh sỏi thận hay bệnh sỏi tiết niệu là bệnh lý tinh thể xảy ra khi có quá nhiều khoáng chất trong nước tiểu và không đủ chất lỏng hoặc nước. Sự mất cân bằng này làm cho các tinh thể nhỏ tập hợp lại và tạo thành khối cứng, hoặc sỏi (sỏi), ở đường tiết niệu trên. Vì sỏi thận thường hình thành ở thận nên nếu đủ nhỏ, chúng có thể thoát ra khỏi đường tiết niệu qua dòng nước tiểu. Một phép tính nhỏ có thể trôi qua mà không gây ra bất kỳ triệu chứng nào. Tuy nhiên, nếu sỏi phát triển đến hơn 5 mm (0,2 inch), nó có thể gây tắc nghẽn niệu quản, dẫn đến đau dữ dội và dữ dội (cơn đau quặn thận) ở vùng lưng dưới thường lan xuống háng. Sỏi thận cũng có thể dẫn đến tiểu ra máu, nôn mửa (do đau dữ dội), sưng thận hoặc đi tiểu đau. Khoảng một nửa số người bị sỏi thận có khả năng phát triển bệnh khác trong vòng mười năm. Renal trong tiếng Latin có nghĩa là ""thận"", trong khi nephro là từ tương đương trong tiếng Hy Lạp. Litva (tiếng Hy Lạp) và phép tính (tiếng Latin; phép tính số nhiều) đều có nghĩa là đá. Do đó, sỏi thận đôi khi được gọi là sỏi thận hoặc sỏi thận và tình trạng này có thể được gọi là sỏi thận. Hầu hết sỏi hình thành do sự kết hợp của yếu tố di truyền và môi trường. Các yếu tố nguy cơ bao gồm nồng độ canxi trong nước tiểu cao, béo phì, một số loại thực phẩm, một số loại thuốc, chất bổ sung canxi, bệnh gút, cường cận giáp và không uống đủ nước. Sỏi hình thành ở thận khi khoáng chất trong nước tiểu ở nồng độ cao. Chẩn đoán thường dựa trên các triệu chứng, xét nghiệm nước tiểu và hình ảnh y tế. Xét nghiệm máu cũng có thể hữu ích. Sỏi thường được phân loại theo vị trí của chúng, về mặt y học gọi là sỏi thận (ở thận), sỏi niệu quản (ở niệu quản) hoặc sỏi bàng quang (trong bàng quang). Sỏi cũng được phân loại theo thành phần cấu tạo của chúng, chẳng hạn như canxi oxalate, axit uric, struvite hoặc Cystine. Ở những người đã bị sỏi thận, uống nhiều nước, đặc biệt là nước lọc là cách để phòng ngừa. Nên uống chất lỏng sao cho hơn hai lít nước tiểu được sản xuất mỗi ngày. Nếu chỉ uống nước không hiệu quả, có thể đề xuất các loại thuốc như thuốc lợi tiểu thiazide, citrate hoặc allopurinol. Nên tránh nước ngọt có chứa axit photphoric (thường là cola). Khi sỏi không gây ra triệu chứng thì không cần điều trị. Đối với những người có triệu chứng, kiểm soát cơn đau thường là biện pháp đầu tiên, sử dụng các loại thuốc như thuốc chống viêm không steroid hoặc opioid. Sỏi lớn hơn có thể được điều trị bằng thuốc tamsulosin hoặc có thể yêu cầu các thủ tục để loại bỏ như liệu pháp sóng xung kích ngoại bào (ESWT), tán sỏi bằng laser (LL) hoặc phẫu thuật lấy sỏi thận qua da (PCNL). Sỏi thận đã ảnh hưởng đến con người trong suốt lịch sử, với những mô tả về phẫu thuật để loại bỏ chúng có từ đầu năm 600 trước Công nguyên ở Ấn Độ cổ đại bởi Sushruta. Từ 1% đến 15% số người trên toàn cầu bị ảnh hưởng bởi sỏi thận vào một thời điểm nào đó trong đời. Năm 2015, có khoảng 22,1 triệu ca mắc bệnh, khiến khoảng 16.100 ca tử vong. Chúng đã trở nên phổ biến hơn ở thế giới phương Tây kể từ những năm 1970. Nhìn chung, nam giới mắc bệnh nhiều hơn nữ giới, chủ yếu ở độ tuổi từ 40 đến 60. Tỷ lệ lưu hành và tỷ lệ mắc bệnh tiếp tục gia tăng trên toàn thế giới."	https://en.wikipedia.org/wiki/Kidney_stone_disease
DOID:5875	ung thư sau phúc mạc		Không tìm thấy mô tả.	
DOID:594	rối loạn hoảng sợ	Panic disorder	Rối loạn hoảng sợ là một chứng rối loạn lo âu đặc trưng bởi các cơn hoảng loạn bất ngờ tái diễn. Cơn hoảng loạn là những giai đoạn sợ hãi mãnh liệt đột ngột, có thể bao gồm đánh trống ngực, đổ mồ hôi, run rẩy, khó thở, tê liệt hoặc cảm giác sắp chết. Mức độ tối đa của các triệu chứng xảy ra trong vòng vài phút. Có thể có những lo lắng đang diễn ra về việc có thêm các cuộc tấn công và tránh những nơi đã xảy ra các cuộc tấn công trong quá khứ. Nguyên nhân chính xác của chứng rối loạn hoảng sợ vẫn chưa được hiểu đầy đủ; tuy nhiên, có một số yếu tố liên quan đến chứng rối loạn này, chẳng hạn như một sự kiện căng thẳng hoặc chấn thương trong cuộc sống, có những thành viên thân thiết trong gia đình mắc chứng rối loạn này và sự mất cân bằng của các chất dẫn truyền thần kinh. Chẩn đoán bao gồm việc loại trừ các nguyên nhân tiềm ẩn khác gây lo âu bao gồm các rối loạn tâm thần khác, các tình trạng bệnh lý như bệnh tim hoặc cường giáp và sử dụng ma túy. Việc sàng lọc tình trạng này có thể được thực hiện bằng cách sử dụng bảng câu hỏi. Rối loạn hoảng sợ thường được điều trị bằng tư vấn và dùng thuốc. Loại tư vấn được sử dụng thường là liệu pháp hành vi nhận thức (CBT), có hiệu quả ở hơn một nửa số người. Các loại thuốc được sử dụng bao gồm thuốc chống trầm cảm, thuốc benzodiazepin và thuốc chẹn beta. Sau khi ngừng điều trị, có tới 30% số người bị tái phát. Rối loạn hoảng sợ ảnh hưởng đến khoảng 2,5% số người tại một thời điểm nào đó trong cuộc đời họ. Nó thường bắt đầu ở tuổi thiếu niên hoặc tuổi trưởng thành sớm, nhưng có thể ảnh hưởng đến mọi người ở mọi lứa tuổi. Nó ít phổ biến hơn ở trẻ em và người già. Phụ nữ có nhiều khả năng mắc chứng rối loạn hoảng sợ hơn nam giới.	https://en.wikipedia.org/wiki/Panic_disorder
DOID:635	hội chứng suy giảm miễn dịch mắc phải	HIV/AIDS	"Virus gây suy giảm miễn dịch ở người (HIV) là một loại retrovirus tấn công hệ thống miễn dịch. Nếu không điều trị, nó có thể dẫn đến một loạt các tình trạng bao gồm hội chứng suy giảm miễn dịch mắc phải (AIDS). Đó là một căn bệnh có thể phòng ngừa được. Nó có thể được kiểm soát bằng cách điều trị và trở thành một tình trạng sức khỏe mãn tính có thể kiểm soát được. Mặc dù không có cách chữa trị hoặc vắc-xin cho HIV, nhưng điều trị bằng thuốc kháng vi-rút có thể làm chậm quá trình bệnh và nếu được sử dụng trước khi bệnh tiến triển đáng kể, có thể kéo dài tuổi thọ của người nhiễm HIV lên mức gần như tiêu chuẩn. Một người nhiễm HIV đang được điều trị có thể mong muốn sống một cuộc sống bình thường và chết vì virus chứ không phải vì nó. Điều trị hiệu quả cho người nhiễm HIV (người nhiễm HIV) bao gồm phác đồ dùng thuốc suốt đời để ức chế vi-rút, làm cho tải lượng vi-rút không thể phát hiện được.  Xét nghiệm sớm có thể cho biết liệu có cần điều trị để ngăn chặn sự tiến triển và ngăn ngừa lây nhiễm cho người khác hay không. Điều trị được khuyến cáo ngay khi chẩn đoán được thực hiện. Một người dương tính với HIV có tải lượng virus không thể phát hiện được nhờ điều trị lâu dài sẽ không có nguy cơ lây truyền HIV qua đường tình dục. Các chiến dịch của UNAIDS và các tổ chức khác trên thế giới đã truyền đạt điều này là Không thể phát hiện được = Không thể truyền được.  Nếu không điều trị, nhiễm trùng có thể cản trở hệ thống miễn dịch và cuối cùng tiến triển thành AIDS, đôi khi mất nhiều năm. Sau lần nhiễm trùng đầu tiên, một cá nhân có thể không nhận thấy bất kỳ triệu chứng nào hoặc có thể trải qua một thời gian ngắn bị bệnh giống cúm. Trong thời gian này, người bệnh có thể không biết mình nhiễm HIV nhưng vẫn có khả năng truyền virut. Thông thường, sau giai đoạn này là thời gian ủ bệnh kéo dài mà không có triệu chứng. Cuối cùng, nhiễm HIV làm tăng nguy cơ phát triển các bệnh nhiễm trùng khác như bệnh lao, cũng như các bệnh nhiễm trùng cơ hội khác và các khối u hiếm gặp ở những người có chức năng miễn dịch bình thường. Giai đoạn muộn cũng thường liên quan đến tình trạng giảm cân ngoài ý muốn. Nếu không điều trị, tuổi thọ của người nhiễm HIV là khoảng 11 năm.  HIV lây lan chủ yếu qua quan hệ tình dục không an toàn (bao gồm quan hệ tình dục qua đường hậu môn, miệng và âm đạo), kim tiêm dưới da hoặc truyền máu bị ô nhiễm và từ mẹ sang con trong khi mang thai, sinh nở hoặc cho con bú. Một số chất dịch cơ thể, chẳng hạn như nước bọt, mồ hôi và nước mắt, không truyền vi-rút. Quan hệ tình dục bằng miệng ít có nguy cơ lây truyền virus. Các cách để tránh nhiễm HIV và ngăn ngừa lây lan bao gồm quan hệ tình dục an toàn, điều trị ngăn ngừa nhiễm trùng (""PrEP""), điều trị để ngăn chặn nhiễm trùng ở người mới phơi nhiễm (""PEP""), điều trị cho những người bị nhiễm bệnh và các chương trình trao đổi kim tiêm. Bệnh ở trẻ thường có thể được ngăn ngừa bằng cách cho cả mẹ và con dùng thuốc kháng vi-rút. Được công nhận trên toàn thế giới vào đầu những năm 1980, HIV/AIDS đã có tác động lớn đến xã hội, vừa là một căn bệnh vừa là nguồn gốc của sự phân biệt đối xử. Dịch bệnh còn có tác động lớn về mặt kinh tế. Có nhiều quan niệm sai lầm về HIV/AIDS, chẳng hạn như niềm tin rằng nó có thể lây truyền qua quan hệ tình dục thông thường. Căn bệnh này đã trở thành chủ đề gây ra nhiều tranh cãi liên quan đến tôn giáo, bao gồm cả quan điểm của Giáo hội Công giáo là không ủng hộ việc sử dụng bao cao su để phòng ngừa. Nó đã thu hút sự chú ý của y tế và chính trị quốc tế cũng như nguồn tài trợ quy mô lớn kể từ khi được xác định vào những năm 1980. HIV đã lây từ các loài linh trưởng khác sang người ở phía Tây Trung Phi vào đầu đến giữa thế kỷ 20. AIDS lần đầu tiên được Trung tâm Kiểm soát và Phòng ngừa Dịch bệnh Hoa Kỳ (CDC) công nhận vào năm 1981 và nguyên nhân của nó - nhiễm HIV - đã được xác định vào đầu thập kỷ này. Từ lần đầu tiên bệnh AIDS được xác định dễ dàng cho đến năm 2024, căn bệnh này ước tính đã gây ra ít nhất 42,3 triệu ca tử vong trên toàn thế giới. Vào năm 2025, có 1,2 triệu người nhiễm HIV và ước tính có khoảng 40,9 triệu người trên toàn thế giới đang sống chung với HIV. HIV/AIDS được coi là một đại dịch—một đợt bùng phát dịch bệnh hiện diện trên một khu vực rộng lớn và đang lan rộng mạnh mẽ. Viện Y tế Quốc gia Hoa Kỳ (NIH) và Quỹ Gates đã cam kết chi 200 triệu USD tập trung vào việc phát triển phương pháp chữa trị bệnh AIDS trên toàn cầu."	https://en.wikipedia.org/wiki/HIV/AIDS
DOID:6364	chứng đau nửa đầu	Migraine	Chứng đau nửa đầu là một chứng rối loạn thần kinh gây đau đầu từ trung bình đến nặng. Cơn đau thường ảnh hưởng đến một bên đầu, nhưng có thể ảnh hưởng đến cả hai. Nó thường liên quan đến buồn nôn, nhạy cảm với ánh sáng và nhạy cảm với âm thanh. Các triệu chứng khác có thể bao gồm chóng mặt, nôn mửa và khó suy nghĩ. Trong một số trường hợp, cơn đau nửa đầu bắt đầu bằng một giai đoạn rối loạn cảm giác được gọi là hào quang. Một số người thỉnh thoảng gặp phải các cơn đau nửa đầu, trong khi những người khác lại bị chứng đau nửa đầu mãn tính với những cơn đau đầu thường xuyên. Tần suất đau nửa đầu có thể tăng theo thời gian. Trong một số trường hợp, việc sử dụng thuốc giảm đau thường xuyên có thể làm cho chứng đau nửa đầu trở nên trầm trọng hơn và dẫn đến đau đầu do lạm dụng thuốc. Các cuộc tấn công có nhiều khả năng xảy ra hơn khi có những thay đổi xảy ra trong thói quen hàng ngày của một người. Những tác nhân này có thể bao gồm thiếu ngủ, giấc ngủ bị gián đoạn, bỏ bữa và dao động nội tiết tố. Chứng đau nửa đầu được cho là kết quả của sự kết hợp của các yếu tố di truyền, môi trường và thần kinh ảnh hưởng đến hoạt động của các tế bào thần kinh và tín hiệu hóa học trong não. Các cơn đau nửa đầu được cho là xảy ra khi não vượt quá ngưỡng nhạy cảm của một cá nhân.  Các cuộc tấn công đau nửa đầu có nhiều giai đoạn. Giai đoạn đầu của cơn đau nửa đầu có thể bắt đầu 48 giờ trước giai đoạn đau đầu chính và có thể gây ra các triệu chứng cảnh báo sớm. Giai đoạn đau tiếp theo của cơn đau nửa đầu có thể liên quan đến hoạt động gia tăng trong đường dẫn truyền cảm giác đau của não, với lưu lượng máu tăng cao và truyền tín hiệu đau. Kiểm soát chứng đau nửa đầu bao gồm thay đổi lối sống để xác định và quản lý các tác nhân có thể xảy ra, đồng thời bao gồm quản lý căng thẳng, cải thiện thói quen ngủ, ăn uống thường xuyên và tập thể dục. Điều trị các cơn cấp tính từ nhẹ đến trung bình bắt đầu bằng thuốc giảm đau không kê đơn như ibuprofen và acetaminophen. Triptan được khuyến cáo sử dụng như liệu pháp đầu tay cho các cơn bệnh từ trung bình đến nặng. Gepants cũng có hiệu quả và được sử dụng khi triptan không hiệu quả hoặc không phù hợp. Thuốc chống buồn nôn được sử dụng cho chứng buồn nôn liên quan đến chứng đau nửa đầu. Một số loại thuốc có thể giúp ngăn ngừa chứng đau nửa đầu. Những loại thuốc phòng ngừa này bao gồm thuốc gepants, thuốc chẹn beta, thuốc chống co giật và một số thuốc chống trầm cảm. Thuốc phiện không nên được kê đơn thường xuyên cho chứng đau nửa đầu.  Khoảng 14% (1,16 tỷ) người trên toàn thế giới bị ảnh hưởng bởi chứng đau nửa đầu, khiến nó trở thành tình trạng tàn tật thứ ba ảnh hưởng đến hệ thần kinh và là một trong những nguyên nhân phổ biến nhất gây ra tình trạng khuyết tật. Phụ nữ bị chứng đau nửa đầu nhiều hơn và kéo dài hơn nam giới và tỷ lệ khuyết tật cao hơn liên quan đến chứng đau nửa đầu bắt đầu ở tuổi dậy thì. Chứng đau nửa đầu thường bắt đầu xảy ra sau kỳ kinh nguyệt đầu tiên, tần suất tăng dần theo thời gian, đạt đỉnh điểm ở thời kỳ tiền mãn kinh và có xu hướng giảm dần sau thời kỳ mãn kinh. Từ 30 đến 50 tuổi, số phụ nữ bị chứng đau nửa đầu nhiều gấp 4 lần so với nam giới.	https://en.wikipedia.org/wiki/Migraine
DOID:7147	viêm cột sống dính khớp	Ankylosing spondylitis	Viêm cột sống dính khớp (AS) là một loại viêm khớp thuộc phổ bệnh của viêm cột sống dính khớp trục. Thuật ngữ này xuất phát từ tiếng Hy Lạp ankylos có nghĩa là quanh co, cong hoặc tròn, spondylos có nghĩa là đốt sống và -itis có nghĩa là viêm. Nó được đặc trưng bởi tình trạng viêm lâu dài ở các khớp cột sống, điển hình là nơi cột sống nối với xương chậu. Đau lưng dưới là dấu hiệu đặc trưng, ​​​​nhưng các vấn đề về mắt, đường tiêu hóa và viêm khớp ở các khớp khác cũng có thể xảy ra. Khả năng vận động của khớp ở vùng bị ảnh hưởng thường xấu đi theo thời gian, mặc dù mức độ tiến triển của các triệu chứng thay đổi đáng kể. Viêm cột sống dính khớp được cho là có sự kết hợp của các yếu tố di truyền và môi trường. Hơn 90% số người bị ảnh hưởng ở Anh có kháng nguyên bạch cầu cụ thể ở người được gọi là kháng nguyên HLA-B27, mặc dù mối tương quan di truyền khác nhau giữa các quần thể (ví dụ: chỉ 70% bệnh nhân AS ở Thổ Nhĩ Kỳ là dương tính với HLA-B27). Cơ chế cơ bản được cho là tự miễn dịch hoặc tự viêm. Chẩn đoán dựa trên các triệu chứng với sự hỗ trợ từ hình ảnh y tế và xét nghiệm máu. AS là một loại bệnh khớp cột sống huyết thanh âm tính, có nghĩa là các xét nghiệm cho thấy không có sự hiện diện của kháng thể yếu tố dạng thấp (RF). Tính đến năm 2019, không có cách chữa trị AS. Phương pháp điều trị có thể bao gồm dùng thuốc, vật lý trị liệu và phẫu thuật. Điều trị bằng thuốc tập trung vào việc giảm đau và các triệu chứng khác của AS, cũng như ngăn chặn sự tiến triển của bệnh bằng cách chống lại các quá trình viêm lâu dài. Các loại thuốc thường được sử dụng bao gồm NSAID, thuốc ức chế TNF, thuốc đối kháng IL-17 và DMARD. Tiêm Glucocorticoid thường được sử dụng cho các đợt bùng phát cấp tính và cục bộ. Khoảng 0,1% đến 0,8% dân số bị ảnh hưởng, khởi phát thường xảy ra ở người trẻ tuổi. Trong khi nam giới và phụ nữ đều bị ảnh hưởng bởi AS như nhau, phụ nữ có nhiều khả năng bị viêm hơn là hợp nhất.	https://en.wikipedia.org/wiki/Ankylosing_spondylitis
DOID:7148	viêm khớp dạng thấp	Rheumatoid arthritis	Viêm khớp dạng thấp (RA) là một rối loạn tự miễn dịch lâu dài, chủ yếu ảnh hưởng đến khớp. Nó thường dẫn đến các khớp ấm, sưng và đau. Đau và cứng khớp thường trầm trọng hơn sau khi nghỉ ngơi. Thông thường nhất là cổ tay và bàn tay có liên quan, với các khớp giống nhau thường liên quan ở cả hai bên cơ thể. Bệnh cũng có thể ảnh hưởng đến các bộ phận khác của cơ thể, bao gồm da, mắt, phổi, tim, dây thần kinh và máu. Điều này có thể dẫn đến số lượng hồng cầu thấp, viêm quanh phổi, sốt, năng lượng thấp và viêm quanh tim. Thông thường, các triệu chứng xuất hiện dần dần trong vài tuần đến vài tháng. Nguyên nhân gây viêm khớp dạng thấp được cho là có sự kết hợp của các yếu tố di truyền và môi trường. Cơ chế cơ bản liên quan đến việc hệ thống miễn dịch của cơ thể tấn công các khớp. Điều này dẫn đến tình trạng viêm và dày lên của bao khớp. Nó cũng ảnh hưởng đến xương và sụn bên dưới. Việc chẩn đoán dựa trên các dấu hiệu và triệu chứng của một người. Chụp X-quang và xét nghiệm trong phòng thí nghiệm có thể hỗ trợ chẩn đoán hoặc loại trừ các bệnh khác có triệu chứng tương tự. Các bệnh khác có thể biểu hiện tương tự bao gồm bệnh lupus ban đỏ hệ thống, viêm khớp vẩy nến và đau cơ xơ hóa. Mục tiêu của việc điều trị là giảm đau, giảm viêm và cải thiện chức năng tổng thể của một người. Điều này có thể được hỗ trợ bằng cách cân bằng giữa nghỉ ngơi và tập thể dục, sử dụng nẹp và niềng răng hoặc sử dụng các thiết bị hỗ trợ. Thuốc giảm đau, steroid và NSAID thường được sử dụng để giảm triệu chứng. Thuốc chống thấp khớp tác dụng chậm (DMARD), chẳng hạn như hydroxychloroquine và methotrexate, có thể được sử dụng để cố gắng làm chậm sự tiến triển của bệnh. DMARD sinh học có thể được sử dụng khi bệnh không đáp ứng với các phương pháp điều trị khác. Tuy nhiên, chúng có thể có tỷ lệ tác dụng phụ cao hơn. Phẫu thuật để sửa chữa, thay thế hoặc nối khớp có thể giúp ích trong một số trường hợp. Tính đến năm 2020, bệnh viêm khớp dạng thấp ảnh hưởng đến khoảng 17,6 triệu người trên toàn cầu. Con số này chiếm 0,5–1% người trưởng thành ở các nước phát triển với khoảng 5 đến 50 trên 100.000 người mới mắc bệnh này mỗi năm. Bệnh khởi phát thường xuyên nhất ở tuổi trung niên và phụ nữ bị ảnh hưởng nhiều hơn nam giới 2,5 lần. Nó dẫn đến 38.300 ca tử vong vào năm 2020, tăng từ 28.000 ca tử vong vào năm 1990. Mô tả đầu tiên được công nhận về RA được thực hiện vào năm 1800 bởi Tiến sĩ Augustin Jacob Landré-Beauvais (1772–1840) ở Paris. Thuật ngữ viêm khớp dạng thấp dựa trên các từ tiếng Hy Lạp để chỉ các khớp bị chảy nước và bị viêm (từ tiếng Hy Lạp cổ ῥεῦμα (rheûma) 'dòng chảy', với bệnh viêm khớp có nguồn gốc từ arthr- (có nghĩa là 'khớp') và -itis (có nghĩa là 'viêm')).	https://en.wikipedia.org/wiki/Rheumatoid_arthritis
